gene_cluster_id;focal;reference;type;genome_occurences;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;COG20_CATEGORY_ACC;COG20_CATEGORY;COG20_PATHWAY_ACC;COG20_PATHWAY;COG20_FUNCTION_ACC;COG20_FUNCTION;KEGG_BRITE_ACC;KEGG_BRITE;KEGG_Class_ACC;KEGG_Class;KEGG_Module_ACC;KEGG_Module;KOfam_ACC;KOfam;Pfam_ACC;Pfam
GC_00001076;shrub;tree;core;104;8.62405681267149;0.840401348688308;0.265578007866715;3.16442372408365;0.00155390386506255;0.0446972099367787;S;Function unknown;;;COG5321;Uncharacterized conserved protein (PDB:3DNX);;;;;;;;;PF06319.16;DNA repair protein MmcB-like
GC_00009075;conifer;broadleaf;accessory;12;0.943061860061463;3.3669738743989;1.01731746847422;3.3096589597038;9.34097088088648e-4;0.0216139203805299;H|R;Coenzyme transport and metabolism|General function prediction only;COG2141;Pyrimidine degradation;COG2141;Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase) (SsuD) (PDB:1BRL);;;;;;;;;PF00296.24;Luciferase-like monooxygenase
GC_00003577;conifer;broadleaf;accessory;43;1.10808263288679;3.34465652225256;0.801048022771877;4.17535082438504;2.97527173154338e-5;0.00375253181098906;K;Transcription;;;COG1959;DNA-binding transcriptional regulator, IscR family (IscR) (PDB:1XD7);;;;;;;;;PF02082.24;Iron-dependent Transcriptional regulator
GC_00005497;conifer;broadleaf;accessory;22;1.4894070797153;3.27282504377599;0.744547929585088;4.39572109964745;1.10405618771262e-5;0.00245369755669205;J;Translation, ribosomal structure and biogenesis;;;COG0684;RNA degradosome component RraA (regulator of RNase E activity) (RraA) (PDB:1J3L) (PUBMED:20471400);ko00001|ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00660 C5-Branched dibasic acid metabolism [PATH:ko00660]|KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00362 Benzoate degradation [PATH:ko00362]|Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.3  Oxo-acid-lyases>>>4.1.3.17  4-hydroxy-4-methyl-2-oxoglutarate aldolase;;;;;K10218;4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17];PF03737.19;Aldolase/RraA
GC_00016438;conifer;broadleaf;accessory;5;1.46853866336661;3.23914640103152;0.7274091446218;4.45299103672342;8.46822909500653e-6;0.00217337945329729;N|W;Cell motility|Extracellular structures;;;COG4970;"Type IV pilus assembly protein FimT (FimT) (PUBMED:17322192;28771515)";ko00001|ko00001|ko02044;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]|Secretion system>>>Type II secretion system>>>General secretion pathway protein;;;;;K02457;general secretion pathway protein H;PF07963.16;Prokaryotic N-terminal methylation motif
GC_00004476;conifer;broadleaf;accessory;29;1.12730566645477;3.08758666999602;0.79925884153893;3.86306226409837;1.11974452492715e-4;0.0069739500470539;O;Posttranslational modification, protein turnover, chaperones;;;COG0378;"Hydrogenase/urease maturation factor HypB, Ni2+-binding GTPase (HypB) (PDB:2HF8) (PUBMED:24338018;23899293)";ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99975 Protein processing;;;;;K03189;urease accessory protein;PF02492.23;CobW/HypB/UreG, nucleotide-binding domain
GC_00014941;conifer;broadleaf;accessory;4;0.74694842350925;3.01565885448186;0.946464983329373;3.18623394166544;0.00144137993678908;0.0279094025573513;K|X;Transcription|Mobilome: prophages, transposons;;;COG3311;DNA-binding transcriptional regulator AlpA (AlpA);ko03000;Transcription factors>>>Prokaryotic type>>>Other transcription factors>>>Others;;;;;K07733;prophage regulatory protein;PF12728.11;Helix-turn-helix domain
GC_00018323;conifer;broadleaf;accessory;4;1.49696533582552;3.00498161222589;0.750488482469475;4.00403428222912;6.22713346597155e-5;0.0053102610085206;E;Amino acid transport and metabolism;;;COG3842;ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component (PotA) (PDB:1Z47);ko00001|ko02000;KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]|Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Putative spermidine/putrescine transporter;;;;;K02052;putative spermidine/putrescine transport system ATP-binding protein;PF00005.31;ABC transporter
GC_00033158;conifer;broadleaf;accessory;2;1.73264910659791;2.96722896821979;0.747052153168134;3.971916760612;7.12966345957009e-5;0.00570708535555496;H;Coenzyme transport and metabolism;;;COG1011;FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB, HAD superfamily (riboflavin biosynthesis) (YigB) (PDB:4JB3) (PUBMED:24123841);ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]|Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.18  phosphoglycolate phosphatase;;;;;K01560;2-haloacid dehalogenase [EC:3.8.1.2];PF00702.30;haloacid dehalogenase-like hydrolase
GC_00007053;conifer;broadleaf;accessory;14;1.21391447042206;2.96569118107605;0.893098038822522;3.32067819226888;8.97990140988644e-4;0.021308557720543;T;Signal transduction mechanisms;;;COG0642;Signal transduction histidine kinase (BaeS) (PDB:1JOY);ko01001|ko02022;Protein kinases>>>Histidine kinases>>>Other|Two-component system>>>Other families>>>Unclassified;;;;;K13587;two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3];PF19443.3;DAHL domain
GC_00006093;conifer;broadleaf;accessory;16;5.67148070396272;2.90231732096555;0.707906757827004;4.09985819301193;4.13403370393722e-5;0.0041524591288273;L;Replication, recombination and repair;;;COG1484;DNA replication protein DnaC (DnaC) (PDB:2QGZ);ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair;;;;;K07484;transposase;PF01695.21;IstB-like ATP binding protein
GC_00011762;conifer;broadleaf;accessory;5;0.981145036248336;2.87691606940858;0.98443355385087306;2.92240756946445;0.00347336697285925;0.0458685795024543;;;;;;;;;;;;;;;PF03175.17;DNA polymerase type B, organellar and viral
GC_00004403;conifer;broadleaf;accessory;24;1.59849480741678;2.86690788232498;0.858652943830511;3.33884359556901;8.41279170498676e-4;0.0211177294809475;T;Signal transduction mechanisms;;;COG0642|COG0784|COG2202;Signal transduction histidine kinase (BaeS) (PDB:1JOY)|CheY-like REC (receiver) domain, includes chemotaxis protein CheY  and sporulation regulator Spo0F (CheY) (PDB:6QRJ)|PAS domain (PAS) (PDB:2MWG);ko00001|ko00001|ko01000|ko01001|ko02022_or_ko01001|ko02022;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04112 Cell cycle - Caulobacter [PATH:ko04112]|Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.13  Protein-histidine kinases>>>2.7.13.3  histidine kinase|Protein kinases>>>Histidine kinases>>>Cell cycle family [OT]|Two-component system>>>Cell cycle family>>>CckA-CtrA/CpdR (cell cycle control)_or_Protein kinases>>>Histidine kinases>>>Other|Two-component system>>>Other families>>>Unclassified_or_KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]|Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.13  Protein-histidine kinases>>>2.7.13.3  histidine kinase|Protein kinases>>>Histidine kinases>>>Other|Two-component system>>>Other families>>>SLN1-YPD1-SSK1/SKN7 (osmosensing);;;;;K13587_or_K13589;two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]_or_two-component system, cell cycle response regulator CpdR;PF13426.11_or_PF00072.28;PAS domain_or_Response regulator receiver domain
GC_00007188;conifer;broadleaf;accessory;8;1.38487599024833;2.85480944448529;0.83153382418636;3.43318499073524;5.96534937396092e-4;0.0173370899738658;X;Mobilome: prophages, transposons;;;COG2963;Transposase InsE and inactivated derivatives (InsE) (PDB:2JN6) (PUBMED:23818957);ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair;;;;;K07483;transposase;PF01527.24;Transposase
GC_00025457;conifer;broadleaf;accessory;1;0.990965013524095;2.84620590878766;0.910037773793206;3.12756897653176;0.00176258455947592;0.031429883573277;I;Lipid transport and metabolism;;;COG3239;Fatty acid desaturase (DesA);ko00001|ko01000|ko01000|ko01004;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]|Enzymes>>>1. Oxidoreductases>>>1.14  Acting on paired donors, with incorporation or reduction of molecular oxygen>>>1.14.19  With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water>>>1.14.19.23  acyl-lipid (n+3)-(Z)-desaturase (ferredoxin)|Enzymes>>>1. Oxidoreductases>>>1.14  Acting on paired donors, with incorporation or reduction of molecular oxygen>>>1.14.19  With oxidation of a pair of donors resulting in the reduction of O2 to two molecules of water>>>1.14.19.45  sn-1 oleoyl-lipid 12-desaturase|Lipid biosynthesis proteins>>>Desaturase>>>Omega;;;;;K10255;acyl-lipid omega-6 desaturase (Delta-12 desaturase) [EC:1.14.19.23 1.14.19.45];PF00487.28;Fatty acid desaturase
GC_00012753;conifer;broadleaf;accessory;7;1.15257746777752;2.84437606911325;0.77004852527881;3.69376211464517;2.20960522718979e-4;0.0100209221646776;C;Energy production and conversion;;;COG4106;Trans-aconitate methyltransferase (Tam) (PDB:2P35);ko00001;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020];;;;;K19620;extracellular factor (EF) 3-hydroxypalmitic acid methyl ester biosynthesis protein;PF13649.10;Methyltransferase domain
